fighter_l_name_f1,fighter_l_name_f2,winner,num_rounds,title_fight,weight_class,height_diff,reach_diff,rank_diff,event_name,event_city,event_country
Ponzinibbio,Perry,1183.0,3,F,Welterweight,5.079999999999984,5.079999999999984,0.0,UFC Fight Night: Lawler vs. Dos Anjos,Winnipeg,Canada
Teixeira,Cirkunov,427.0,3,F,Light Heavyweight,-2.539999999999992,-2.5400000000000205,0.0,UFC Fight Night: Lawler vs. Dos Anjos,Winnipeg,Canada
Cannonier,Blachowicz,3762.0,3,F,Light Heavyweight,-7.6200000000000045,-2.539999999999992,0.0,UFC Fight Night: Lawler vs. Dos Anjos,Winnipeg,Canada
Marquez,Stewart,1858.0,3,F,Middleweight,5.0800000000000125,-5.0800000000000125,0.0,UFC Fight Night: Lawler vs. Dos Anjos,Winnipeg,Canada
Laprise,Bofando,2114.0,3,F,Welterweight,-2.539999999999992,-2.539999999999992,0.0,UFC Fight Night: Lawler vs. Dos Anjos,Winnipeg,Canada
Taleb,Roberts,456.0,3,F,Welterweight,0.0,0.0,0.0,UFC Fight Night: Lawler vs. Dos Anjos,Winnipeg,Canada
Makdessi,Trujillo,1896.0,3,F,Lightweight,0.0,-5.0800000000000125,0.0,UFC Fight Night: Lawler vs. Dos Anjos,Winnipeg,Canada
Di Chirico,Bamgbose,3233.0,3,F,Middleweight,2.539999999999992,-10.159999999999997,0.0,UFC Fight Night: Lawler vs. Dos Anjos,Winnipeg,Canada
Mein,Silva,1737.0,3,F,Welterweight,0.0,-2.5400000000000205,0.0,UFC Fight Night: Lawler vs. Dos Anjos,Winnipeg,Canada
Swanson,Ortega,1377.0,5,F,Featherweight,0.0,2.5400000000000205,0.0,UFC Fight Night: Swanson vs. Ortega,Fresno,USA
Knight,Benitez,3803.0,3,F,Featherweight,5.0800000000000125,0.0,0.0,UFC Fight Night: Swanson vs. Ortega,Fresno,USA
Moraes,Sterling,1620.0,3,F,Bantamweight,-2.5400000000000205,-10.159999999999997,0.0,UFC Fight Night: Swanson vs. Ortega,Fresno,USA
Holtzman,Horcher,2522.0,3,F,Lightweight,-2.5400000000000205,-2.5400000000000205,0.0,UFC Fight Night: Swanson vs. Ortega,Fresno,USA
Anders,Perez,3985.0,3,F,Middleweight,0.0,5.0800000000000125,0.0,UFC Fight Night: Swanson vs. Ortega,Fresno,USA
Morales,Lopez,1975.0,3,F,Bantamweight,-2.5400000000000205,-2.539999999999992,0.0,UFC Fight Night: Swanson vs. Ortega,Fresno,USA
Davis,Carmouche,3284.0,3,F,Women's Flyweight,0.0,5.0800000000000125,0.0,UFC Fight Night: Swanson vs. Ortega,Fresno,USA
Sanders,Soukhamthath,590.0,3,F,Bantamweight,-7.6200000000000045,-7.6200000000000045,0.0,UFC Fight Night: Swanson vs. Ortega,Fresno,USA
John De Tomas,Perez,1247.0,3,F,Bantamweight,-2.539999999999992,15.240000000000009,0.0,UFC Fight Night: Swanson vs. Ortega,Fresno,USA
Saenz,Dvalishvili,903.0,3,F,Bantamweight,0.0,-5.0800000000000125,0.0,UFC Fight Night: Swanson vs. Ortega,Fresno,USA
Perez,Alcantara,1250.0,3,F,Bantamweight,-7.6200000000000045,-10.159999999999997,0.0,UFC Fight Night: Swanson vs. Ortega,Fresno,USA
Gruetzemacher,Ramos,1107.0,3,F,Lightweight,5.0800000000000125,-5.0800000000000125,0.0,UFC Fight Night: Swanson vs. Ortega,Fresno,USA
Braga Neto,Giles,2834.0,3,F,Middleweight,7.6200000000000045,7.6200000000000045,0.0,UFC Fight Night: Swanson vs. Ortega,Fresno,USA
Holloway,Aldo,2532.0,5,T,Featherweight,10.159999999999997,-2.5400000000000205,0.0,UFC 218: Holloway vs. Aldo 2,Detroit,USA
Overeem,Ngannou,1484.0,3,F,Heavyweight,0.0,-7.6200000000000045,0.0,UFC 218: Holloway vs. Aldo 2,Detroit,USA
Cejudo,Pettis,3502.0,3,F,Flyweight,-5.079999999999984,-12.699999999999989,0.0,UFC 218: Holloway vs. Aldo 2,Detroit,USA
Alvarez,Gaethje,4007.0,3,F,Lightweight,-5.0800000000000125,-2.5400000000000205,0.0,UFC 218: Holloway vs. Aldo 2,Detroit,USA
Torres,Waterson-Gomez,375.0,3,F,Women's Strawweight,-5.0800000000000125,-5.079999999999984,0.0,UFC 218: Holloway vs. Aldo 2,Detroit,USA
Oliveira,Felder,3023.0,3,F,Lightweight,-2.539999999999992,10.159999999999997,0.0,UFC 218: Holloway vs. Aldo 2,Detroit,USA
Oliveira,Medeiros,1751.0,3,F,Welterweight,2.539999999999992,2.539999999999992,0.0,UFC 218: Holloway vs. Aldo 2,Detroit,USA
Teymur,Klose,417.0,3,F,Lightweight,0.0,7.619999999999976,0.0,UFC 218: Holloway vs. Aldo 2,Detroit,USA
Herrig,Casey,2568.0,3,F,Women's Strawweight,-7.6200000000000045,-5.0800000000000125,0.0,UFC 218: Holloway vs. Aldo 2,Detroit,USA
Cooper,Magana,3403.0,3,F,Women's Strawweight,5.0800000000000125,-2.539999999999992,0.0,UFC 218: Holloway vs. Aldo 2,Detroit,USA
Homasi,Razak Alhassan,1093.0,3,F,Welterweight,5.079999999999984,-2.539999999999992,0.0,UFC 218: Holloway vs. Aldo 2,Detroit,USA
Kimball,Reyes,1065.0,3,F,Light Heavyweight,-10.159999999999997,-12.700000000000017,0.0,UFC 218: Holloway vs. Aldo 2,Detroit,USA
Willis,Crowder,122.0,3,F,Heavyweight,-5.0800000000000125,5.0800000000000125,0.0,UFC 218: Holloway vs. Aldo 2,Detroit,USA
Montano,Modafferi,1630.0,5,T,Women's Flyweight,-5.0800000000000125,-10.159999999999997,0.0,The Ultimate Fighter: A New World Champion Finale,Las Vegas,USA
O'Malley,Ware,1426.0,3,F,Bantamweight,7.6200000000000045,2.539999999999992,0.0,The Ultimate Fighter: A New World Champion Finale,Las Vegas,USA
Honchak,Murphy,1554.0,3,F,Women's Flyweight,-2.539999999999992,-5.0800000000000125,0.0,The Ultimate Fighter: A New World Champion Finale,Las Vegas,USA
Spicely,Meerschaert,1741.0,3,F,Middleweight,0.0,-10.160000000000025,0.0,The Ultimate Fighter: A New World Champion Finale,Las Vegas,USA
Soto,Johns,2374.0,3,F,Bantamweight,-2.5400000000000205,-15.240000000000009,0.0,The Ultimate Fighter: A New World Champion Finale,Las Vegas,USA
Marks,De La Rosa,3271.0,3,F,Women's Flyweight,0.0,2.539999999999992,0.0,The Ultimate Fighter: A New World Champion Finale,Las Vegas,USA
Sanchez,Janes,2409.0,3,F,Middleweight,-5.0800000000000125,-5.079999999999984,0.0,The Ultimate Fighter: A New World Champion Finale,Las Vegas,USA
Gevorgyan,Ostovich,1368.0,3,F,Women's Flyweight,2.539999999999992,2.5400000000000205,0.0,The Ultimate Fighter: A New World Champion Finale,Las Vegas,USA
Beck,Dobson,3199.0,3,F,Women's Flyweight,0.0,-7.6200000000000045,0.0,The Ultimate Fighter: A New World Champion Finale,Las Vegas,USA
Robertson,Whitmire,1001.0,3,F,Women's Flyweight,0.0,0.0,0.0,The Ultimate Fighter: A New World Champion Finale,Las Vegas,USA
Bisping,Gastelum,2861.0,5,F,Middleweight,10.159999999999997,10.159999999999997,0.0,UFC Fight Night: Bisping vs. Gastelum,Shanghai,China
Jingliang,Ottow,2029.0,3,F,Welterweight,2.539999999999992,-2.539999999999992,0.0,UFC Fight Night: Bisping vs. Gastelum,Shanghai,China
Guan,Caceres,2707.0,3,F,Featherweight,-2.5400000000000205,-5.079999999999984,0.0,UFC Fight Night: Bisping vs. Gastelum,Shanghai,China
Salikhov,Garcia,2873.0,3,F,Welterweight,5.0800000000000125,-5.079999999999984,0.0,UFC Fight Night: Bisping vs. Gastelum,Shanghai,China
Magomedsharipov,Moraes,1908.0,3,F,Featherweight,12.699999999999989,2.539999999999992,0.0,UFC Fight Night: Bisping vs. Gastelum,Shanghai,China
Kenan,Nash,607.0,3,F,Welterweight,0.0,-7.6200000000000045,0.0,UFC Fight Night: Bisping vs. Gastelum,Shanghai,China
Curran,Xiaonan,69.0,3,F,Women's Strawweight,-2.539999999999992,5.079999999999984,0.0,UFC Fight Night: Bisping vs. Gastelum,Shanghai,China
Yadong,Kandare,606.0,3,F,Featherweight,2.539999999999992,-12.699999999999989,0.0,UFC Fight Night: Bisping vs. Gastelum,Shanghai,China
Sherman,Abdurakhimov,4102.0,3,F,Heavyweight,2.539999999999992,5.0800000000000125,0.0,UFC Fight Night: Bisping vs. Gastelum,Shanghai,China
Yanan,Mazany,1796.0,3,F,Women's Bantamweight,5.0800000000000125,-5.0800000000000125,0.0,UFC Fight Night: Bisping vs. Gastelum,Shanghai,China
Asker,Yaozong,3923.0,3,F,Heavyweight,-7.6200000000000045,5.0800000000000125,0.0,UFC Fight Night: Bisping vs. Gastelum,Shanghai,China
Werdum,Tybura,160.0,5,F,Heavyweight,2.539999999999992,-2.539999999999992,0.0,UFC Fight Night: Werdum vs. Tybura,Sydney,Australia
Rawlings,Clark,3447.0,3,F,Women's Flyweight,2.539999999999992,0.0,0.0,UFC Fight Night: Werdum vs. Tybura,Sydney,Australia
Means,Muhammad,1577.0,3,F,Welterweight,7.6200000000000045,7.6200000000000045,0.0,UFC Fight Night: Werdum vs. Tybura,Sydney,Australia
Matthews,Velickovic,1810.0,3,F,Welterweight,-2.539999999999992,-7.6200000000000045,0.0,UFC Fight Night: Werdum vs. Tybura,Sydney,Australia
Theodorou,Kelly,412.0,3,F,Middleweight,2.539999999999992,12.699999999999989,0.0,UFC Fight Night: Werdum vs. Tybura,Sydney,Australia
Volkanovski,Young,227.0,3,F,Catch Weight,-5.0800000000000125,-2.539999999999992,0.0,UFC Fight Night: Werdum vs. Tybura,Sydney,Australia
Benoit,Mokhtarian,3797.0,3,F,Flyweight,-2.539999999999992,2.539999999999992,0.0,UFC Fight Night: Werdum vs. Tybura,Sydney,Australia
Lentz,Brooks,2052.0,3,F,Lightweight,-5.0800000000000125,-10.159999999999997,0.0,UFC Fight Night: Werdum vs. Tybura,Sydney,Australia
Coulter,Tuivasa,342.0,3,F,Heavyweight,-7.6200000000000045,2.539999999999992,0.0,UFC Fight Night: Werdum vs. Tybura,Sydney,Australia
Brown,Camacho,3582.0,3,F,Lightweight,0.0,-12.699999999999989,0.0,UFC Fight Night: Werdum vs. Tybura,Sydney,Australia
Chambers,Kassem,2277.0,3,F,Women's Strawweight,-5.079999999999984,-7.619999999999976,0.0,UFC Fight Night: Werdum vs. Tybura,Sydney,Australia
Lausa,Shelton,733.0,3,F,Flyweight,-2.539999999999992,0.0,0.0,UFC Fight Night: Werdum vs. Tybura,Sydney,Australia
Hamilton,Wieczorek,142.0,3,F,Heavyweight,0.0,-12.700000000000017,0.0,UFC Fight Night: Werdum vs. Tybura,Sydney,Australia
Poirier,Pettis,1189.0,5,F,Lightweight,-2.5400000000000205,0.0,0.0,UFC Fight Night: Poirier vs. Pettis,Norfolk,USA
Brown,Sanchez,3661.0,3,F,Welterweight,5.079999999999984,7.6200000000000045,0.0,UFC Fight Night: Poirier vs. Pettis,Norfolk,USA
Albini,Arlovski,3942.0,3,F,Heavyweight,0.0,-7.6200000000000045,0.0,UFC Fight Night: Poirier vs. Pettis,Norfolk,USA
Marquardt,Ferreira,3008.0,3,F,Middleweight,-2.539999999999992,-10.159999999999997,0.0,UFC Fight Night: Poirier vs. Pettis,Norfolk,USA
Assuncao,Lopez,3915.0,3,F,Bantamweight,-5.0800000000000125,-7.6200000000000045,0.0,UFC Fight Night: Poirier vs. Pettis,Norfolk,USA
Lauzon,Guida,2702.0,3,F,Lightweight,7.6200000000000045,2.539999999999992,0.0,UFC Fight Night: Poirier vs. Pettis,Norfolk,USA
Dodson,Moraes,1620.0,3,F,Bantamweight,-7.619999999999976,-2.5400000000000205,0.0,UFC Fight Night: Poirier vs. Pettis,Norfolk,USA
Suarez,Pereira,505.0,3,F,Women's Strawweight,10.159999999999997,7.619999999999976,0.0,UFC Fight Night: Poirier vs. Pettis,Norfolk,USA
Northcutt,Quinones,1450.0,3,F,Lightweight,5.079999999999984,-5.079999999999984,0.0,UFC Fight Night: Poirier vs. Pettis,Norfolk,USA
Hill,Nunes,1439.0,3,F,Women's Strawweight,-5.079999999999984,0.0,0.0,UFC Fight Night: Poirier vs. Pettis,Norfolk,USA
McGee,Strickland,512.0,3,F,Welterweight,-5.079999999999984,-2.539999999999992,0.0,UFC Fight Night: Poirier vs. Pettis,Norfolk,USA
Collier,Fortuna,3421.0,3,F,Light Heavyweight,5.0800000000000125,10.159999999999997,0.0,UFC Fight Night: Poirier vs. Pettis,Norfolk,USA
Stewart,Roberson,1013.0,3,F,Middleweight,-2.539999999999992,0.0,0.0,UFC Fight Night: Poirier vs. Pettis,Norfolk,USA
Bisping,St-Pierre,563.0,5,T,Middleweight,5.079999999999984,-2.539999999999992,0.0,UFC 217: Bisping vs. St-Pierre,New York City,USA
Garbrandt,Dillashaw,3212.0,5,T,Bantamweight,5.0800000000000125,-5.0800000000000125,0.0,UFC 217: Bisping vs. St-Pierre,New York City,USA
Jedrzejczyk,Namajunas,1523.0,5,T,Women's Strawweight,2.539999999999992,0.0,0.0,UFC 217: Bisping vs. St-Pierre,New York City,USA
Thompson,Masvidal,401.0,3,F,Welterweight,2.539999999999992,2.539999999999992,0.0,UFC 217: Bisping vs. St-Pierre,New York City,USA
Hendricks,Costa,3381.0,3,F,Middleweight,-10.159999999999997,-7.6200000000000045,0.0,UFC 217: Bisping vs. St-Pierre,New York City,USA
Vick,Duffy,250.0,3,F,Lightweight,12.699999999999989,7.6200000000000045,0.0,UFC 217: Bisping vs. St-Pierre,New York City,USA
Harris,Godbeer,2816.0,3,F,Heavyweight,2.5400000000000205,0.0,0.0,UFC 217: Bisping vs. St-Pierre,New York City,USA
Saint Preux,Anderson,898.0,3,F,Light Heavyweight,0.0,2.539999999999992,0.0,UFC 217: Bisping vs. St-Pierre,New York City,USA
Brown,Gall,3654.0,3,F,Welterweight,2.539999999999992,10.159999999999997,0.0,UFC 217: Bisping vs. St-Pierre,New York City,USA
Oleinik,Blaydes,3752.0,3,F,Heavyweight,-5.079999999999984,0.0,0.0,UFC 217: Bisping vs. St-Pierre,New York City,USA
Zahabi,Ramos,1108.0,3,F,Bantamweight,-2.539999999999992,-10.159999999999997,0.0,UFC 217: Bisping vs. St-Pierre,New York City,USA
Brunson,Machida,3643.0,5,F,Middleweight,0.0,7.6200000000000045,0.0,UFC Fight Night: Brunson vs. Machida,Sao Paulo,Brazil
Maia,Covington,3367.0,3,F,Welterweight,5.079999999999984,0.0,0.0,UFC Fight Night: Brunson vs. Machida,Sao Paulo,Brazil
Munhoz,Font,1571.0,3,F,Bantamweight,-5.0800000000000125,-15.240000000000009,0.0,UFC Fight Night: Brunson vs. Machida,Sao Paulo,Brazil
Trinaldo,Miller,358.0,3,F,Lightweight,2.539999999999992,-2.539999999999992,0.0,UFC Fight Night: Brunson vs. Machida,Sao Paulo,Brazil
Santos,Hermansson,832.0,3,F,Middleweight,2.5400000000000205,-2.5400000000000205,0.0,UFC Fight Night: Brunson vs. Machida,Sao Paulo,Brazil
Lineker,Vera,2008.0,3,F,Bantamweight,-12.699999999999989,-7.6200000000000045,0.0,UFC Fight Night: Brunson vs. Machida,Sao Paulo,Brazil
Luque,Price,1953.0,3,F,Welterweight,-2.539999999999992,-2.539999999999992,0.0,UFC Fight Night: Brunson vs. Machida,Sao Paulo,Brazil
Carlos Junior,Marshman,3544.0,3,F,Middleweight,5.0800000000000125,15.240000000000009,0.0,UFC Fight Night: Brunson vs. Machida,Sao Paulo,Brazil
Dias,Gordon,2773.0,3,F,Lightweight,-2.539999999999992,2.539999999999992,0.0,UFC Fight Night: Brunson vs. Machida,Sao Paulo,Brazil
Zaleski dos Santos,Griffin,30.0,3,F,Welterweight,0.0,-7.6200000000000045,0.0,UFC Fight Night: Brunson vs. Machida,Sao Paulo,Brazil
Figueiredo,Brooks,2997.0,3,F,Flyweight,5.079999999999984,15.240000000000009,0.0,UFC Fight Night: Brunson vs. Machida,Sao Paulo,Brazil
Golm,Colombo,2807.0,3,F,Heavyweight,-5.0800000000000125,,0.0,UFC Fight Night: Brunson vs. Machida,Sao Paulo,Brazil
Cerrone,Till,394.0,5,F,Welterweight,2.539999999999992,-2.5400000000000205,0.0,UFC Fight Night: Cerrone vs. Till,Gdansk,Poland
Kowalkiewicz,Esquibel,2171.0,3,F,Women's Strawweight,5.0800000000000125,0.0,0.0,UFC Fight Night: Cerrone vs. Till,Gdansk,Poland
Blachowicz,Clark,3762.0,3,F,Light Heavyweight,5.0800000000000125,7.6200000000000045,0.0,UFC Fight Night: Cerrone vs. Till,Gdansk,Poland
Piechota,Wilson,1205.0,3,F,Middleweight,-5.0800000000000125,2.539999999999992,0.0,UFC Fight Night: Cerrone vs. Till,Gdansk,Poland
Held,Haqparast,2599.0,3,F,Lightweight,-2.5400000000000205,-2.539999999999992,0.0,UFC Fight Night: Cerrone vs. Till,Gdansk,Poland
Stasiak,Kelleher,2260.0,3,F,Bantamweight,-2.539999999999992,10.160000000000025,0.0,UFC Fight Night: Cerrone vs. Till,Gdansk,Poland
Alvey,Emeev,3092.0,3,F,Middleweight,10.159999999999997,-2.539999999999992,0.0,UFC Fight Night: Cerrone vs. Till,Gdansk,Poland
Lobov,Fili,2991.0,3,F,Featherweight,-5.0800000000000125,-22.860000000000014,0.0,UFC Fight Night: Cerrone vs. Till,Gdansk,Poland
Touahri,Alves,4001.0,3,F,Welterweight,-2.539999999999992,0.0,0.0,UFC Fight Night: Cerrone vs. Till,Gdansk,Poland
Lansberg,Ladd,2134.0,3,F,Women's Bantamweight,2.5400000000000205,-2.539999999999992,0.0,UFC Fight Night: Cerrone vs. Till,Gdansk,Poland
Arantes,Emmett,3087.0,3,F,Featherweight,5.0800000000000125,7.619999999999976,0.0,UFC Fight Night: Cerrone vs. Till,Gdansk,Poland
Ferguson,Lee,3017.0,5,T,Lightweight,5.0800000000000125,-2.5400000000000205,0.0,UFC 216: Ferguson vs. Lee,Las Vegas,USA
Johnson,Borg,2365.0,5,T,Flyweight,-2.539999999999992,7.619999999999976,0.0,UFC 216: Ferguson vs. Lee,Las Vegas,USA
Werdum,Harris,160.0,3,F,Heavyweight,-2.5400000000000205,0.0,0.0,UFC 216: Ferguson vs. Lee,Las Vegas,USA
Romero Borella,Faria,957.0,3,F,Women's Flyweight,-2.5400000000000205,,0.0,UFC 216: Ferguson vs. Lee,Las Vegas,USA
Duquesnoy,Stamann,559.0,3,F,Bantamweight,2.5400000000000205,10.159999999999997,0.0,UFC 216: Ferguson vs. Lee,Las Vegas,USA
Gonzalez,Botelho,3712.0,3,F,Women's Strawweight,-10.159999999999997,,0.0,UFC 216: Ferguson vs. Lee,Las Vegas,USA
Schnell,Beltran,782.0,3,F,Flyweight,0.0,2.5400000000000205,0.0,UFC 216: Ferguson vs. Lee,Las Vegas,USA
Moraga,Magomed,1618.0,3,F,Flyweight,2.539999999999992,2.539999999999992,0.0,UFC 216: Ferguson vs. Lee,Las Vegas,USA
Leites,Tavares,438.0,3,F,Middleweight,0.0,10.159999999999997,0.0,UFC 216: Ferguson vs. Lee,Las Vegas,USA
Saint Preux,Okami,898.0,5,F,Light Heavyweight,2.539999999999992,12.699999999999989,0.0,UFC Fight Night: Saint Preux vs. Okami,Saitama,Japan
Gadelha,Andrade,3976.0,3,F,Women's Strawweight,7.6200000000000045,2.5400000000000205,0.0,UFC Fight Night: Saint Preux vs. Okami,Saitama,Japan
Gomi,Hyun Ma,1945.0,3,F,Lightweight,-10.159999999999997,0.0,0.0,UFC Fight Night: Saint Preux vs. Okami,Saitama,Japan
Saki,da Silva,892.0,3,F,Light Heavyweight,-7.6200000000000045,-7.6200000000000045,0.0,UFC Fight Night: Saint Preux vs. Okami,Saitama,Japan
Ishihara,Dy,2439.0,3,F,Featherweight,-2.539999999999992,0.0,0.0,UFC Fight Night: Saint Preux vs. Okami,Saitama,Japan
Formiga,Sasaki,2955.0,3,F,Flyweight,-12.700000000000017,-10.159999999999997,0.0,UFC Fight Night: Saint Preux vs. Okami,Saitama,Japan
Nakamura,Morono,1531.0,3,F,Welterweight,0.0,2.539999999999992,0.0,UFC Fight Night: Saint Preux vs. Okami,Saitama,Japan
Kondo,Jeon,2184.0,3,F,Women's Strawweight,-2.539999999999992,,0.0,UFC Fight Night: Saint Preux vs. Okami,Saitama,Japan
Anzai,Jumeau,3959.0,3,F,Welterweight,-10.159999999999997,-5.079999999999984,0.0,UFC Fight Night: Saint Preux vs. Okami,Saitama,Japan
Abe,Gyu Lim,4100.0,3,F,Welterweight,-10.159999999999997,-15.240000000000009,0.0,UFC Fight Night: Saint Preux vs. Okami,Saitama,Japan
Rockhold,Branch,990.0,5,F,Middleweight,5.0800000000000125,-2.539999999999992,0.0,UFC Fight Night: Rockhold vs. Branch,Pittsburgh,USA
Perry,Reyes,1240.0,3,F,Welterweight,-2.539999999999992,-5.079999999999984,0.0,UFC Fight Night: Rockhold vs. Branch,Pittsburgh,USA
Lombard,Smith,632.0,3,F,Middleweight,-17.78,-12.699999999999989,0.0,UFC Fight Night: Rockhold vs. Branch,Pittsburgh,USA
Gillespie,Gonzalez,2831.0,3,F,Lightweight,-17.78,-7.6200000000000045,0.0,UFC Fight Night: Rockhold vs. Branch,Pittsburgh,USA
Usman,Moraes,310.0,3,F,Welterweight,0.0,10.159999999999997,0.0,UFC Fight Night: Rockhold vs. Branch,Pittsburgh,USA
Ledet,Anyanwu,2080.0,3,F,Heavyweight,7.6200000000000045,,0.0,UFC Fight Night: Rockhold vs. Branch,Pittsburgh,USA
Rocco Martin,Aubin-Mercier,3912.0,3,F,Lightweight,7.6200000000000045,7.619999999999976,-984.0,UFC Fight Night: Rockhold vs. Branch,Pittsburgh,USA
Hamilton,Spitz,568.0,3,F,Heavyweight,-5.079999999999984,-15.240000000000009,0.0,UFC Fight Night: Rockhold vs. Branch,Pittsburgh,USA
Jotko,Hall,2671.0,3,F,Middleweight,2.539999999999992,-5.079999999999984,0.0,UFC Fight Night: Rockhold vs. Branch,Pittsburgh,USA
Saggo,Burns,3616.0,3,F,Lightweight,2.539999999999992,0.0,0.0,UFC Fight Night: Rockhold vs. Branch,Pittsburgh,USA
Nunes,Shevchenko,1440.0,5,T,Women's Bantamweight,7.6200000000000045,7.6200000000000045,0.0,UFC 215: Nunes vs Shevchenko 2,Edmonton,Canada
Magny,Dos Anjos,3185.0,3,F,Welterweight,17.78,25.399999999999977,0.0,UFC 215: Nunes vs Shevchenko 2,Edmonton,Canada
Cejudo,Reis,3502.0,3,F,Flyweight,0.0,-2.539999999999992,0.0,UFC 215: Nunes vs Shevchenko 2,Edmonton,Canada
Latifi,Pedro,2105.0,3,F,Light Heavyweight,-12.699999999999989,-15.240000000000009,0.0,UFC 215: Nunes vs Shevchenko 2,Edmonton,Canada
Stephens,Melendez,542.0,3,F,Featherweight,0.0,-5.079999999999984,0.0,UFC 215: Nunes vs Shevchenko 2,Edmonton,Canada
McMann,Vieira,246.0,3,F,Women's Bantamweight,-5.0800000000000125,-5.0800000000000125,0.0,UFC 215: Nunes vs Shevchenko 2,Edmonton,Canada
Moras,Evans-Smith,1610.0,3,F,Women's Bantamweight,-2.539999999999992,0.0,0.0,UFC 215: Nunes vs Shevchenko 2,Edmonton,Canada
Tucker,Glenn,2817.0,3,F,Featherweight,-15.240000000000009,-10.160000000000025,0.0,UFC 215: Nunes vs Shevchenko 2,Edmonton,Canada
Clarke,White,152.0,3,F,Lightweight,-5.079999999999984,5.079999999999984,0.0,UFC 215: Nunes vs Shevchenko 2,Edmonton,Canada
Henrique,Bhullar,3777.0,3,F,Heavyweight,2.5400000000000205,-2.539999999999992,0.0,UFC 215: Nunes vs Shevchenko 2,Edmonton,Canada
Johnson,Martins,2362.0,3,F,Lightweight,2.539999999999992,7.6200000000000045,0.0,UFC 215: Nunes vs Shevchenko 2,Edmonton,Canada
Volkov,Struve,225.0,5,F,Heavyweight,-10.159999999999997,-10.160000000000025,0.0,UFC Fight Night: Volkov vs. Struve,Rotterdam,Netherlands
Bahadurzada,Wilkinson,3885.0,3,F,Middleweight,-10.159999999999997,-17.78,0.0,UFC Fight Night: Volkov vs. Struve,Rotterdam,Netherlands
Reneau,Bernardo,1070.0,3,F,Women's Bantamweight,5.079999999999984,0.0,0.0,UFC Fight Night: Volkov vs. Struve,Rotterdam,Netherlands
Edwards,Barberena,3117.0,3,F,Welterweight,5.0800000000000125,5.0800000000000125,0.0,UFC Fight Night: Volkov vs. Struve,Rotterdam,Netherlands
Till,Velickovic,394.0,3,F,Welterweight,0.0,-5.079999999999984,0.0,UFC Fight Night: Volkov vs. Struve,Rotterdam,Netherlands
Taisumov,Silva,466.0,3,F,Lightweight,-7.6200000000000045,-10.160000000000025,0.0,UFC Fight Night: Volkov vs. Struve,Rotterdam,Netherlands
Prazeres,Burnell,1166.0,3,F,Lightweight,-5.0800000000000125,-5.079999999999984,0.0,UFC Fight Night: Volkov vs. Struve,Rotterdam,Netherlands
Khabilov,Green,2244.0,3,F,Lightweight,-5.0800000000000125,0.0,0.0,UFC Fight Night: Volkov vs. Struve,Rotterdam,Netherlands
Barroso,Rakic,1119.0,3,F,Light Heavyweight,-7.6200000000000045,-7.6200000000000045,0.0,UFC Fight Night: Volkov vs. Struve,Rotterdam,Netherlands
Santiago,Magomedsharipov,1908.0,3,F,Featherweight,-7.619999999999976,-10.159999999999997,0.0,UFC Fight Night: Volkov vs. Struve,Rotterdam,Netherlands
Mihajlovic,Edilov,3121.0,3,F,Light Heavyweight,-7.6200000000000045,,0.0,UFC Fight Night: Volkov vs. Struve,Rotterdam,Netherlands
Gouti,Holbrook,2764.0,3,F,Lightweight,-2.539999999999992,5.079999999999984,0.0,UFC Fight Night: Volkov vs. Struve,Rotterdam,Netherlands
Pettis,Moreno,1224.0,5,F,Flyweight,-2.5400000000000205,-2.5400000000000205,0.0,UFC Fight Night: Pettis vs. Moreno,Mexico City,Mexico
Markos,Grasso,2735.0,3,F,Women's Strawweight,-2.539999999999992,-7.619999999999976,0.0,UFC Fight Night: Pettis vs. Moreno,Mexico City,Mexico
Jouban,Price,1161.0,3,F,Welterweight,0.0,-7.6200000000000045,0.0,UFC Fight Night: Pettis vs. Moreno,Mexico City,Mexico
Bravo,Bandenay,3873.0,3,F,Featherweight,-7.6200000000000045,0.0,0.0,UFC Fight Night: Pettis vs. Moreno,Mexico City,Mexico
