winner,strikes_att_diff,strikes_succ_diff,sig_strikes_att_diff,sig_strikes_succ_diff,takedown_att_diff,takedown_succ_diff,submission_att_diff,ctrl_time_diff,fighter_l_name_f1,fighter_l_name_f2,num_rounds,title_fight,weight_class,height_diff,reach_diff,rank_diff,event_name,event_city,event_country
1,-41.0,-49.0,-24.0,-33.0,-3.0,-1.0,0.0,-114.0,Volkanovski,Rodriguez,3,1,2,-12.700000000000017,0.0,0.0,UFC 290: Volkanovski vs. Rodriguez,Las Vegas,USA
1,49.0,27.0,49.0,27.0,0.0,0.0,0.0,0.0,Moreno,Pantoja,3,1,3,5.0800000000000125,7.6200000000000045,0.0,UFC 290: Volkanovski vs. Rodriguez,Las Vegas,USA
0,-98.0,-18.0,-121.0,-40.0,1.0,1.0,1.0,51.0,Whittaker,Du Plessis,2,0,7,-2.539999999999992,-7.6200000000000045,0.0,UFC 290: Volkanovski vs. Rodriguez,Las Vegas,USA
0,-10.0,-27.0,2.0,-14.0,-1.0,-1.0,-1.0,50.0,Turner,Hooker,2,0,6,7.6200000000000045,5.0800000000000125,0.0,UFC 290: Volkanovski vs. Rodriguez,Las Vegas,USA
0,155.0,113.0,86.0,56.0,11.0,8.0,0.0,620.0,Nickal,Woodburn,2,0,7,12.699999999999989,5.079999999999984,0.0,UFC 290: Volkanovski vs. Rodriguez,Las Vegas,USA
0,-51.0,-44.0,-5.0,-6.0,-4.0,-6.0,1.0,-487.0,Lawler,Price,2,0,9,-2.539999999999992,-5.079999999999984,0.0,UFC 290: Volkanovski vs. Rodriguez,Las Vegas,USA
0,25.0,13.0,20.0,11.0,-5.0,-1.0,-1.0,-149.0,Taira,Chairez,2,0,1,0.0,-2.539999999999992,0.0,UFC 290: Volkanovski vs. Rodriguez,Las Vegas,USA
0,29.0,22.0,20.0,18.0,-2.0,-1.0,0.0,105.0,Jauregui,Gomes,2,0,13,2.539999999999992,2.539999999999992,0.0,UFC 290: Volkanovski vs. Rodriguez,Las Vegas,USA
0,-200.0,-113.0,-152.0,-79.0,0.0,0.0,0.0,-159.0,Crute,Menifield,2,0,5,5.0800000000000125,-5.079999999999984,0.0,UFC 290: Volkanovski vs. Rodriguez,Las Vegas,USA
0,4.0,-2.0,-3.0,-8.0,1.0,0.0,0.0,-27.0,Petrino,Prachnio,2,0,5,-2.539999999999992,7.6200000000000045,0.0,UFC 290: Volkanovski vs. Rodriguez,Las Vegas,USA
1,40.0,27.0,4.0,2.0,2.0,1.0,0.0,114.0,Saaiman,Mitchell,2,0,0,-5.0800000000000125,-17.78,0.0,UFC 290: Volkanovski vs. Rodriguez,Las Vegas,USA
1,-20.0,-10.0,-1.0,0.0,-1.0,1.0,1.0,75.0,Ross,Aguilar,2,0,3,5.079999999999984,10.159999999999997,0.0,UFC 290: Volkanovski vs. Rodriguez,Las Vegas,USA
0,128.0,67.0,110.0,57.0,1.0,0.0,-1.0,80.0,Kirk,Ribovics,2,0,6,0.0,15.240000000000009,0.0,UFC 290: Volkanovski vs. Rodriguez,Las Vegas,USA
0,-70.0,-39.0,-35.0,-14.0,-3.0,-2.0,0.0,-273.0,Strickland,Magomedov,3,0,7,-2.5400000000000205,-5.0800000000000125,0.0,UFC Fight Night: Strickland vs. Magomedov,Las Vegas,USA
0,3.0,0.0,-19.0,-22.0,3.0,0.0,2.0,435.0,Ismagulov,Dawson,2,0,6,0.0,5.0800000000000125,0.0,UFC Fight Night: Strickland vs. Magomedov,Las Vegas,USA
0,-42.0,-33.0,-28.0,-17.0,0.0,2.0,-2.0,-254.0,Griffin,Morales,2,0,9,-2.539999999999992,-7.6200000000000045,0.0,UFC Fight Night: Strickland vs. Magomedov,Las Vegas,USA
1,-37.0,-22.0,-22.0,-10.0,-2.0,-2.0,0.0,-181.0,Lipski,Gatto,2,0,12,2.539999999999992,-5.079999999999984,0.0,UFC Fight Night: Strickland vs. Magomedov,Las Vegas,USA
1,-17.0,3.0,-17.0,3.0,-1.0,0.0,0.0,5.0,Bonfim,Saint Denis,2,0,6,-7.6200000000000045,-5.079999999999984,0.0,UFC Fight Night: Strickland vs. Magomedov,Las Vegas,USA
0,34.0,23.0,34.0,23.0,2.0,0.0,0.0,-2.0,Ferreira,Ruziboev,2,0,7,-17.78,-10.159999999999997,0.0,UFC Fight Night: Strickland vs. Magomedov,Las Vegas,USA
0,-42.0,-29.0,-42.0,-29.0,-1.0,0.0,0.0,-3.0,Lee,Fakhretdinov,2,0,9,-7.6200000000000045,7.6200000000000045,0.0,UFC Fight Night: Strickland vs. Magomedov,Las Vegas,USA
1,11.0,10.0,2.0,1.0,-1.0,0.0,0.0,0.0,Brito,Wilson,2,0,2,-12.699999999999989,-2.539999999999992,0.0,UFC Fight Night: Strickland vs. Magomedov,Las Vegas,USA
1,67.0,50.0,46.0,33.0,1.0,1.0,0.0,258.0,Santos,Rosa,2,0,11,2.539999999999992,2.539999999999992,0.0,UFC Fight Night: Strickland vs. Magomedov,Las Vegas,USA
1,-20.0,-34.0,8.0,-9.0,-1.0,-1.0,0.0,-245.0,Kutateladze,Brener,2,0,6,2.539999999999992,0.0,0.0,UFC Fight Night: Strickland vs. Magomedov,Las Vegas,USA
1,28.0,35.0,6.0,16.0,1.0,1.0,1.0,103.0,Petrovic,Carolina,2,0,12,5.0800000000000125,2.5400000000000205,0.0,UFC Fight Night: Strickland vs. Magomedov,Las Vegas,USA
0,117.0,79.0,69.0,44.0,2.0,0.0,3.0,369.0,Romanov,Ivanov,2,0,4,7.6200000000000045,5.0800000000000125,0.0,UFC Fight Night: Strickland vs. Magomedov,Las Vegas,USA
0,-151.0,-121.0,-100.0,-80.0,-2.0,0.0,-4.0,-266.0,Emmett,Topuria,3,0,2,-2.5400000000000205,2.5400000000000205,0.0,UFC Fight Night: Emmett vs. Topuria,Jacksonville,USA
0,-11.0,10.0,-6.0,12.0,3.0,1.0,1.0,-42.0,Ribas,Barber,2,0,12,-5.079999999999984,2.539999999999992,0.0,UFC Fight Night: Emmett vs. Topuria,Jacksonville,USA
0,-25.0,-14.0,-18.0,-10.0,-4.0,-2.0,-1.0,-177.0,Onama,Santos,2,0,2,5.0800000000000125,10.159999999999997,0.0,UFC Fight Night: Emmett vs. Topuria,Jacksonville,USA
1,56.0,9.0,63.0,16.0,2.0,0.0,0.0,29.0,Allen,Silva,2,0,7,5.0800000000000125,2.539999999999992,0.0,UFC Fight Night: Emmett vs. Topuria,Jacksonville,USA
1,29.0,39.0,30.0,39.0,-2.0,0.0,0.0,-3.0,Magny,Rowe,2,0,9,0.0,0.0,0.0,UFC Fight Night: Emmett vs. Topuria,Jacksonville,USA
0,105.0,68.0,-21.0,-29.0,7.0,7.0,1.0,1152.0,Brown,Turman,2,0,9,7.6200000000000045,15.240000000000009,0.0,UFC Fight Night: Emmett vs. Topuria,Jacksonville,USA
0,-142.0,-107.0,-35.0,-25.0,-5.0,-6.0,-1.0,-1110.0,Rebecki,Radzhabov,2,0,6,-10.159999999999997,-7.6200000000000045,0.0,UFC Fight Night: Emmett vs. Topuria,Jacksonville,USA
1,-38.0,-12.0,-20.0,2.0,-2.0,-1.0,0.0,-51.0,Ricci,Robertson,2,0,13,-10.159999999999997,-5.0800000000000125,0.0,UFC Fight Night: Emmett vs. Topuria,Jacksonville,USA
1,20.0,12.0,20.0,12.0,3.0,3.0,1.0,125.0,Zhumagulov,Van,2,0,3,-2.539999999999992,2.539999999999992,0.0,UFC Fight Night: Emmett vs. Topuria,Jacksonville,USA
0,-18.0,-15.0,-16.0,-13.0,-3.0,-3.0,-1.0,-138.0,Peek,Mariscal,2,0,6,5.079999999999984,2.5400000000000205,0.0,UFC Fight Night: Emmett vs. Topuria,Jacksonville,USA
0,-15.0,-6.0,-15.0,-6.0,0.0,0.0,0.0,-4.0,Emmers,Jenkins,2,0,2,7.6200000000000045,15.240000000000009,0.0,UFC Fight Night: Emmett vs. Topuria,Jacksonville,USA
0,-14.0,-4.0,-14.0,-4.0,0.0,0.0,3.0,0.0,Brundage,Dumas,2,0,7,-5.0800000000000125,-17.78,0.0,UFC Fight Night: Emmett vs. Topuria,Jacksonville,USA
0,2.0,0.0,2.0,0.0,1.0,1.0,-3.0,39.0,Vettori,Cannonier,3,0,7,2.539999999999992,-7.6200000000000045,0.0,UFC Fight Night: Vettori vs. Cannonier,Las Vegas,USA
0,247.0,145.0,209.0,120.0,-1.0,-1.0,0.0,288.0,Tsarukyan,Silva,2,0,6,-2.539999999999992,7.6200000000000045,0.0,UFC Fight Night: Vettori vs. Cannonier,Las Vegas,USA
0,-78.0,-40.0,-79.0,-52.0,1.0,0.0,0.0,-266.0,Petrosyan,Leroy Duncan,2,0,7,2.539999999999992,-20.319999999999993,0.0,UFC Fight Night: Vettori vs. Cannonier,Las Vegas,USA
1,-9.0,-43.0,3.0,-25.0,0.0,0.0,0.0,-54.0,Sabatini,Almeida,2,0,2,-7.6200000000000045,-2.539999999999992,0.0,UFC Fight Night: Vettori vs. Cannonier,Las Vegas,USA
1,-15.0,32.0,-31.0,13.0,4.0,3.0,0.0,358.0,Torres,Motta,2,0,6,2.5400000000000205,7.619999999999976,0.0,UFC Fight Night: Vettori vs. Cannonier,Las Vegas,USA
0,45.0,-14.0,79.0,16.0,-1.0,-2.0,0.0,-318.0,Dalby,Salikhov,2,0,9,0.0,10.159999999999997,0.0,UFC Fight Night: Vettori vs. Cannonier,Las Vegas,USA
0,-72.0,-28.0,-71.0,-26.0,7.0,2.0,0.0,55.0,Flick,Costa,2,0,3,7.6200000000000045,2.539999999999992,0.0,UFC Fight Night: Vettori vs. Cannonier,Las Vegas,USA
1,-46.0,-11.0,-68.0,-28.0,-6.0,0.0,2.0,464.0,Ho Kang,Quinonez,2,0,0,2.539999999999992,7.619999999999976,0.0,UFC Fight Night: Vettori vs. Cannonier,Las Vegas,USA
1,-42.0,-22.0,-29.0,-13.0,-4.0,-3.0,-1.0,-553.0,Hernandez,Bondar,2,0,3,5.0800000000000125,-5.079999999999984,0.0,UFC Fight Night: Vettori vs. Cannonier,Las Vegas,USA
0,234.0,150.0,169.0,95.0,-1.0,0.0,0.0,98.0,Bleda,Fernandes,2,0,12,7.6200000000000045,12.700000000000017,0.0,UFC Fight Night: Vettori vs. Cannonier,Las Vegas,USA
0,-86.0,-94.0,-15.0,-33.0,13.0,3.0,-1.0,259.0,Pauga,Bukauskas,2,0,5,-2.539999999999992,-5.0800000000000125,0.0,UFC Fight Night: Vettori vs. Cannonier,Las Vegas,USA
0,-62.0,-12.0,-88.0,-29.0,-7.0,1.0,1.0,75.0,Nunes,Aldana,3,1,10,-2.539999999999992,2.539999999999992,0.0,UFC 289: Nunes vs. Aldana,Vancouver,Canada
0,-16.0,-18.0,-2.0,-12.0,-3.0,-4.0,2.0,-321.0,Oliveira,Dariush,2,0,6,0.0,5.0800000000000125,0.0,UFC 289: Nunes vs. Aldana,Vancouver,Canada
0,123.0,118.0,43.0,45.0,2.0,4.0,-3.0,228.0,Malott,Fugitt,2,0,9,0.0,-10.160000000000025,0.0,UFC 289: Nunes vs. Aldana,Vancouver,Canada
0,-108.0,-117.0,-10.0,-29.0,-4.0,-4.0,0.0,-202.0,Ige,Landwehr,2,0,2,-5.079999999999984,-2.539999999999992,0.0,UFC 289: Nunes vs. Aldana,Vancouver,Canada
1,-99.0,-38.0,-98.0,-38.0,-1.0,0.0,0.0,-129.0,Barriault,Anders,2,0,7,0.0,-2.539999999999992,0.0,UFC 289: Nunes vs. Aldana,Vancouver,Canada
1,56.0,44.0,22.0,22.0,5.0,2.0,2.0,303.0,Maverick,Jasudavicius,2,0,12,-10.159999999999997,-7.6200000000000045,0.0,UFC 289: Nunes vs. Aldana,Vancouver,Canada
1,-26.0,-25.0,12.0,1.0,-5.0,-2.0,-2.0,-324.0,Nelson,Bilder,2,0,2,7.6200000000000045,7.6200000000000045,0.0,UFC 289: Nunes vs. Aldana,Vancouver,Canada
1,14.0,14.0,14.0,14.0,0.0,0.0,0.0,0.0,Dvorak,Erceg,2,0,3,-7.6200000000000045,0.0,0.0,UFC 289: Nunes vs. Aldana,Vancouver,Canada
1,51.0,41.0,15.0,11.0,8.0,3.0,2.0,452.0,Belbita,Oliveira,2,0,13,2.5400000000000205,-2.539999999999992,0.0,UFC 289: Nunes vs. Aldana,Vancouver,Canada
1,21.0,30.0,11.0,18.0,-8.0,-3.0,-1.0,-446.0,Kara-France,Albazi,3,0,3,-2.539999999999992,2.539999999999992,0.0,UFC Fight Night: Kara-France vs. Albazi,Las Vegas,USA
0,-102.0,-92.0,-59.0,-53.0,0.0,0.0,-1.0,23.0,Caceres,Pineda,2,0,2,7.6200000000000045,10.159999999999997,0.0,UFC Fight Night: Kara-France vs. Albazi,Las Vegas,USA
0,-34.0,-18.0,-32.0,-16.0,0.0,0.0,0.0,-29.0,Miller,Butler,2,0,6,-5.0800000000000125,-5.079999999999984,0.0,UFC Fight Night: Kara-France vs. Albazi,Las Vegas,USA
1,136.0,60.0,122.0,53.0,3.0,0.0,0.0,13.0,Elliott,Altamirano,2,0,3,-2.539999999999992,-10.160000000000025,0.0,UFC Fight Night: Kara-France vs. Albazi,Las Vegas,USA
1,89.0,83.0,94.0,83.0,-3.0,0.0,1.0,192.0,Silva,Souza,2,0,12,5.079999999999984,10.159999999999997,0.0,UFC Fight Night: Kara-France vs. Albazi,Las Vegas,USA
1,-214.0,-139.0,-206.0,-133.0,5.0,0.0,-1.0,-190.0,Nurmagomedov,Zaleski dos Santos,2,0,9,0.0,-2.539999999999992,0.0,UFC Fight Night: Kara-France vs. Albazi,Las Vegas,USA
1,6.0,6.0,5.0,5.0,-5.0,0.0,1.0,25.0,Santos,Munoz,2,0,0,-5.079999999999984,-10.159999999999997,0.0,UFC Fight Night: Kara-France vs. Albazi,Las Vegas,USA
0,-8.0,-9.0,-5.0,-6.0,1.0,1.0,0.0,-14.0,Arlovski,Mayes,2,0,4,-7.6200000000000045,-10.159999999999997,0.0,UFC Fight Night: Kara-France vs. Albazi,Las Vegas,USA
0,-6.0,-2.0,-6.0,-2.0,-1.0,-1.0,-1.0,-12.0,Castaneda,Gafurov,2,0,0,-2.5400000000000205,7.6200000000000045,0.0,UFC Fight Night: Kara-France vs. Albazi,Las Vegas,USA
0,176.0,108.0,176.0,108.0,0.0,0.0,0.0,-14.0,Mullarkey,Naimov,2,0,6,7.6200000000000045,10.159999999999997,0.0,UFC Fight Night: Kara-France vs. Albazi,Las Vegas,USA
0,15.0,-20.0,14.0,-21.0,2.0,0.0,0.0,1.0,Reed,Yu Frey,2,0,13,0.0,-5.079999999999984,0.0,UFC Fight Night: Kara-France vs. Albazi,Las Vegas,USA
0,-154.0,-57.0,-153.0,-56.0,-2.0,0.0,0.0,2.0,Blackshear,Lacerda,2,0,0,7.6200000000000045,2.539999999999992,0.0,UFC Fight Night: Kara-France vs. Albazi,Las Vegas,USA
0,18.0,1.0,17.0,0.0,1.0,0.0,0.0,13.0,Lins,Grishin,2,0,5,-2.539999999999992,0.0,0.0,UFC Fight Night: Kara-France vs. Albazi,Las Vegas,USA
0,53.0,38.0,42.0,28.0,0.0,0.0,1.0,59.0,Dern,Hill,3,0,13,2.539999999999992,-2.539999999999992,0.0,UFC Fight Night: Dern vs. Hill,Las Vegas,USA
0,-44.0,-30.0,-37.0,-24.0,2.0,1.0,-1.0,-12.0,Shahbazyan,Hernandez,2,0,7,5.0800000000000125,0.0,0.0,UFC Fight Night: Dern vs. Hill,Las Vegas,USA
1,52.0,12.0,56.0,16.0,-1.0,-1.0,0.0,10.0,Ducote,Godinez,2,0,1,0.0,5.0800000000000125,0.0,UFC Fight Night: Dern vs. Hill,Las Vegas,USA
1,14.0,23.0,8.0,17.0,-1.0,1.0,0.0,-51.0,Fialho,Buckley,2,0,9,5.079999999999984,-5.079999999999984,0.0,UFC Fight Night: Dern vs. Hill,Las Vegas,USA
0,-3.0,29.0,-77.0,-33.0,8.0,2.0,1.0,512.0,Ferreira,Johnson,2,0,6,-2.5400000000000205,2.5400000000000205,0.0,UFC Fight Night: Dern vs. Hill,Las Vegas,USA
0,-106.0,-92.0,-28.0,-25.0,-9.0,-3.0,-1.0,-534.0,Kowalkiewicz,Demopoulos,2,0,13,2.539999999999992,12.699999999999989,0.0,UFC Fight Night: Dern vs. Hill,Las Vegas,USA
0,-8.0,0.0,-5.0,2.0,0.0,0.0,0.0,5.0,Cosce,Urbina,2,0,9,-10.159999999999997,-10.159999999999997,0.0,UFC Fight Night: Dern vs. Hill,Las Vegas,USA
0,-3.0,-9.0,-3.0,-9.0,0.0,0.0,0.0,-5.0,Latifi,Nascimento,2,0,4,-10.159999999999997,-17.78,0.0,UFC Fight Night: Dern vs. Hill,Las Vegas,USA
1,1.0,2.0,1.0,2.0,0.0,0.0,0.0,7.0,Hooper,Fiore,2,0,6,7.619999999999976,5.0800000000000125,0.0,UFC Fight Night: Dern vs. Hill,Las Vegas,USA
1,13.0,3.0,13.0,3.0,1.0,1.0,1.0,12.0,Silva,Leonardo,2,0,12,-2.539999999999992,2.539999999999992,0.0,UFC Fight Night: Dern vs. Hill,Las Vegas,USA
0,145.0,99.0,119.0,75.0,1.0,0.0,-1.0,88.0,Sato,Gorimbo,2,0,9,-7.619999999999976,-10.160000000000025,0.0,UFC Fight Night: Dern vs. Hill,Las Vegas,USA
0,5.0,-32.0,3.0,-26.0,0.0,-1.0,0.0,68.0,Rozenstruik,Almeida,3,0,4,-2.539999999999992,-2.539999999999992,0.0,UFC Fight Night: Rozenstruik vs. Almeida,Charlotte,USA
0,-78.0,-22.0,-69.0,-18.0,0.0,2.0,1.0,1.0,Smith,Walker,2,0,5,-5.0800000000000125,-15.240000000000009,0.0,UFC Fight Night: Rozenstruik vs. Almeida,Charlotte,USA
0,-54.0,-23.0,-42.0,-16.0,0.0,0.0,-1.0,-69.0,Rodriguez,Garry,2,0,9,-5.0800000000000125,0.0,0.0,UFC Fight Night: Rozenstruik vs. Almeida,Charlotte,USA
1,103.0,27.0,94.0,25.0,4.0,-2.0,0.0,145.0,Ulberg,Potieria,2,0,5,2.539999999999992,5.0800000000000125,0.0,UFC Fight Night: Rozenstruik vs. Almeida,Charlotte,USA
1,3.0,38.0,-21.0,12.0,-1.0,1.0,0.0,-162.0,Means,Morono,2,0,9,7.6200000000000045,7.6200000000000045,0.0,UFC Fight Night: Rozenstruik vs. Almeida,Charlotte,USA
0,-9.0,-9.0,-4.0,-2.0,0.0,2.0,2.0,368.0,Brown,McGee,2,0,9,2.539999999999992,0.0,0.0,UFC Fight Night: Rozenstruik vs. Almeida,Charlotte,USA
0,-67.0,-47.0,-50.0,-36.0,-3.0,-3.0,-2.0,-368.0,Williams,Sherman,2,0,4,-2.539999999999992,2.539999999999992,0.0,UFC Fight Night: Rozenstruik vs. Almeida,Charlotte,USA
1,138.0,30.0,156.0,47.0,-1.0,0.0,0.0,-84.0,Stamann,Silva de Andrade,2,0,1,-2.5400000000000205,-10.159999999999997,0.0,UFC Fight Night: Rozenstruik vs. Almeida,Charlotte,USA
1,-74.0,-21.0,-75.0,-22.0,0.0,1.0,0.0,7.0,Yeon Kim,Bohm,2,0,12,0.0,2.539999999999992,0.0,UFC Fight Night: Rozenstruik vs. Almeida,Charlotte,USA
1,-7.0,-5.0,-7.0,-4.0,1.0,-1.0,0.0,-8.0,Battle,Green,2,0,9,7.619999999999976,10.160000000000025,0.0,UFC Fight Night: Rozenstruik vs. Almeida,Charlotte,USA
1,-1.0,25.0,-9.0,19.0,-2.0,0.0,0.0,81.0,Clark,Lisboa,2,0,10,-5.0800000000000125,-7.6200000000000045,0.0,UFC Fight Night: Rozenstruik vs. Almeida,Charlotte,USA
1,-73.0,-40.0,-78.0,-43.0,3.0,2.0,0.0,103.0,Sterling,Cejudo,3,1,0,7.6200000000000045,17.78,0.0,UFC 288: Sterling vs. Cejudo,Newark,USA
1,38.0,35.0,29.0,22.0,-2.0,-2.0,1.0,-103.0,Muhammad,Burns,3,0,9,2.539999999999992,2.539999999999992,0.0,UFC 288: Sterling vs. Cejudo,Newark,USA
0,61.0,34.0,81.0,53.0,-1.0,0.0,-1.0,-86.0,Andrade,Xiaonan,2,0,13,-10.159999999999997,-2.5400000000000205,0.0,UFC 288: Sterling vs. Cejudo,Newark,USA
0,-23.0,-61.0,-21.0,-59.0,1.0,0.0,0.0,77.0,Evloev,Lopes,2,0,2,-10.159999999999997,0.0,0.0,UFC 288: Sterling vs. Cejudo,Newark,USA
0,-22.0,31.0,-38.0,18.0,15.0,13.0,0.0,233.0,Gracie,Jourdain,2,0,2,0.0,2.5400000000000205,0.0,UFC 288: Sterling vs. Cejudo,Newark,USA
0,24.0,13.0,-16.0,-26.0,-15.0,-13.0,0.0,-308.0,Dober,Frevola,2,0,6,-2.539999999999992,-2.539999999999992,0.0,UFC 288: Sterling vs. Cejudo,Newark,USA
0,-35.0,-16.0,-48.0,-13.0,2.0,3.0,3.0,647.0,Nzechukwu,Clark,2,0,5,12.700000000000017,20.319999999999993,0.0,UFC 288: Sterling vs. Cejudo,Newark,USA
0,41.0,27.0,18.0,7.0,-3.0,-3.0,-3.0,-518.0,Williams,Bedoya,2,0,9,2.539999999999992,7.6200000000000045,0.0,UFC 288: Sterling vs. Cejudo,Newark,USA
0,65.0,-5.0,155.0,63.0,4.0,2.0,0.0,-83.0,Rodriguez,Jandiroba,2,0,13,7.619999999999976,2.539999999999992,0.0,UFC 288: Sterling vs. Cejudo,Newark,USA
0,-109.0,-51.0,-108.0,-50.0,-3.0,-2.0,0.0,-48.0,Smith,Porter,2,0,4,-2.539999999999992,-7.6200000000000045,0.0,UFC 288: Sterling vs. Cejudo,Newark,USA
1,123.0,88.0,46.0,19.0,1.0,0.0,0.0,65.0,Hawes,Aliskerov,2,0,7,0.0,2.5400000000000205,0.0,UFC 288: Sterling vs. Cejudo,Newark,USA
1,-112.0,-51.0,-54.0,2.0,1.0,2.0,0.0,136.0,Holmes,Ribeiro,2,0,7,7.6200000000000045,7.619999999999976,0.0,UFC 288: Sterling vs. Cejudo,Newark,USA
0,-49.0,-50.0,-36.0,-35.0,1.0,-1.0,1.0,-146.0,Yadong,Simon,3,0,0,5.0800000000000125,-5.079999999999984,0.0,UFC Fight Night: Song vs. Simon,Las Vegas,USA
0,-32.0,-5.0,-24.0,-3.0,-4.0,-1.0,-1.0,-43.0,Borralho,Oleksiejczuk,2,0,7,-5.079999999999984,2.539999999999992,0.0,UFC Fight Night: Song vs. Simon,Las Vegas,USA
1,40.0,32.0,9.0,9.0,1.0,0.0,0.0,173.0,Vieira,Brundage,2,0,7,0.0,2.539999999999992,0.0,UFC Fight Night: Song vs. Simon,Las Vegas,USA
1,-20.0,-19.0,-2.0,-7.0,-1.0,0.0,1.0,-185.0,Erosa,Padilla,2,0,2,0.0,-5.079999999999984,0.0,UFC Fight Night: Song vs. Simon,Las Vegas,USA
0,162.0,118.0,100.0,63.0,2.0,1.0,-1.0,79.0,Rogerio de Lima,Cortes-Acosta,2,0,4,-7.6200000000000045,-7.6200000000000045,0.0,UFC Fight Night: Song vs. Simon,Las Vegas,USA
0,-71.0,-101.0,-13.0,-51.0,18.0,2.0,0.0,329.0,Quinlan,Waters,2,0,9,-12.700000000000017,-12.700000000000017,0.0,UFC Fight Night: Song vs. Simon,Las Vegas,USA
1,-105.0,-32.0,-91.0,-18.0,-20.0,-3.0,0.0,-408.0,Buday,Collier,2,0,4,2.539999999999992,-2.539999999999992,0.0,UFC Fight Night: Song vs. Simon,Las Vegas,USA
1,25.0,26.0,24.0,24.0,3.0,0.0,0.0,49.0,Durden,Johnson,2,0,3,-5.079999999999984,-7.6200000000000045,0.0,UFC Fight Night: Song vs. Simon,Las Vegas,USA
1,22.0,-7.0,20.0,-7.0,-1.0,1.0,0.0,25.0,Egger,Alekseeva,2,0,10,-5.0800000000000125,2.539999999999992,0.0,UFC Fight Night: Song vs. Simon,Las Vegas,USA
1,55.0,42.0,19.0,19.0,-1.0,-1.0,3.0,45.0,Newson,McGhee,2,0,1,-7.6200000000000045,-5.079999999999984,0.0,UFC Fight Night: Song vs. Simon,Las Vegas,USA
0,3.0,21.0,-20.0,-3.0,2.0,3.0,-3.0,419.0,Cowan,Horth,2,0,10,2.539999999999992,2.5400000000000205,0.0,UFC Fight Night: Song vs. Simon,Las Vegas,USA
0,-17.0,-26.0,-15.0,-25.0,0.0,-2.0,0.0,-388.0,Pavlovich,Blaydes,3,0,4,-2.539999999999992,10.160000000000025,0.0,UFC Fight Night: Pavlovich vs. Blaydes,Las Vegas,USA
0,-97.0,-52.0,-46.0,-14.0,-3.0,-1.0,1.0,-95.0,Tavares,Silva,2,0,7,2.539999999999992,0.0,0.0,UFC Fight Night: Pavlovich vs. Blaydes,Las Vegas,USA
0,7.0,1.0,-1.0,-2.0,5.0,2.0,-1.0,201.0,Lucindo,Walker,2,0,12,-2.539999999999992,-2.5400000000000205,0.0,UFC Fight Night: Pavlovich vs. Blaydes,Las Vegas,USA
1,81.0,20.0,95.0,30.0,4.0,1.0,0.0,123.0,Wells,Semelsberger,2,0,9,-10.159999999999997,-2.539999999999992,0.0,UFC Fight Night: Pavlovich vs. Blaydes,Las Vegas,USA
1,7.0,33.0,-1.0,28.0,-9.0,-3.0,0.0,-337.0,Glenn,Giagos,2,0,6,5.079999999999984,-2.539999999999992,0.0,UFC Fight Night: Pavlovich vs. Blaydes,Las Vegas,USA
0,-111.0,-71.0,-97.0,-61.0,1.0,1.0,0.0,-36.0,Yahya,Jackson,2,0,0,-10.160000000000025,-20.319999999999993,0.0,UFC Fight Night: Pavlovich vs. Blaydes,Las Vegas,USA
0,-5.0,-1.0,-5.0,-1.0,-1.0,-1.0,0.0,-6.0,Rosa,Dumont,2,0,11,-5.0800000000000125,0.0,0.0,UFC Fight Night: Pavlovich vs. Blaydes,Las Vegas,USA
1,134.0,37.0,133.0,37.0,0.0,0.0,0.0,0.0,Usman,Tafa,2,0,4,-2.539999999999992,10.159999999999997,0.0,UFC Fight Night: Pavlovich vs. Blaydes,Las Vegas,USA
1,96.0,69.0,81.0,61.0,8.0,3.0,1.0,164.0,Marshall,Gomis,2,0,2,-7.6200000000000045,-2.539999999999992,0.0,UFC Fight Night: Pavlovich vs. Blaydes,Las Vegas,USA
0,-41.0,-12.0,-25.0,-4.0,-7.0,-2.0,0.0,-158.0,Hiestand,Danaa,2,0,0,2.539999999999992,2.539999999999992,0.0,UFC Fight Night: Pavlovich vs. Blaydes,Las Vegas,USA
0,42.0,-31.0,41.0,-32.0,-1.0,-1.0,-1.0,-6.0,Holloway,Allen,3,0,2,7.6200000000000045,-2.5400000000000205,0.0,UFC Fight Night: Holloway vs. Allen,Kansas City,USA
1,5.0,33.0,-23.0,17.0,0.0,0.0,0.0,30.0,Barboza,Quarantillo,2,0,2,2.539999999999992,12.699999999999989,0.0,UFC Fight Night: Holloway vs. Allen,Kansas City,USA
1,-52.0,-52.0,-24.0,-35.0,11.0,2.0,0.0,-8.0,Jacoby,Murzakanov,2,0,5,12.699999999999989,12.699999999999989,0.0,UFC Fight Night: Holloway vs. Allen,Kansas City,USA
0,-70.0,7.0,-78.0,-2.0,-4.0,1.0,0.0,212.0,Boser,Cutelaba,2,0,5,2.5400000000000205,0.0,0.0,UFC Fight Night: Holloway vs. Allen,Kansas City,USA
0,-8.0,-14.0,-3.0,-7.0,-5.0,-3.0,0.0,-234.0,Munhoz,Gutierrez,2,0,0,-7.6200000000000045,-5.0800000000000125,0.0,UFC Fight Night: Holloway vs. Allen,Kansas City,USA
1,-63.0,-26.0,-61.0,-25.0,-1.0,0.0,0.0,8.0,Guida,Garcia,2,0,6,0.0,0.0,0.0,UFC Fight Night: Holloway vs. Allen,Kansas City,USA
